timestamp,date_assigned,stress_level,is_resting
2026-01-19 05:27:00-08:00,2026-01-19,13,True
2026-01-19 05:30:00-08:00,2026-01-19,18,False
2026-01-19 05:33:00-08:00,2026-01-19,7,True
2026-01-19 05:36:00-08:00,2026-01-19,11,True
2026-01-19 05:39:00-08:00,2026-01-19,14,True
2026-01-19 05:42:00-08:00,2026-01-19,19,False
2026-01-19 05:45:00-08:00,2026-01-19,13,True
2026-01-19 05:48:00-08:00,2026-01-19,11,True
2026-01-19 05:51:00-08:00,2026-01-19,10,True
2026-01-19 05:54:00-08:00,2026-01-19,11,True
2026-01-19 05:57:00-08:00,2026-01-19,12,True
2026-01-19 06:00:00-08:00,2026-01-19,14,True
2026-01-19 06:03:00-08:00,2026-01-19,16,False
2026-01-19 06:06:00-08:00,2026-01-19,20,False
2026-01-19 06:09:00-08:00,2026-01-19,15,False
2026-01-19 06:12:00-08:00,2026-01-19,15,False
2026-01-19 06:15:00-08:00,2026-01-19,14,True
2026-01-19 06:18:00-08:00,2026-01-19,15,False
2026-01-19 06:21:00-08:00,2026-01-19,15,False
2026-01-19 06:24:00-08:00,2026-01-19,16,False
2026-01-19 06:27:00-08:00,2026-01-19,17,False
2026-01-19 06:30:00-08:00,2026-01-19,15,False
2026-01-19 06:33:00-08:00,2026-01-19,16,False
2026-01-19 06:36:00-08:00,2026-01-19,17,False
2026-01-19 06:39:00-08:00,2026-01-19,21,False
2026-01-19 06:42:00-08:00,2026-01-19,12,True
2026-01-19 06:45:00-08:00,2026-01-19,12,True
2026-01-19 06:48:00-08:00,2026-01-19,37,False
2026-01-19 06:51:00-08:00,2026-01-19,52,False
2026-01-19 06:54:00-08:00,2026-01-19,48,False
2026-01-19 06:57:00-08:00,2026-01-19,37,False
2026-01-19 07:00:00-08:00,2026-01-19,40,False
2026-01-19 07:03:00-08:00,2026-01-19,63,False
2026-01-19 07:06:00-08:00,2026-01-19,42,False
2026-01-19 07:09:00-08:00,2026-01-19,55,False
2026-01-19 07:12:00-08:00,2026-01-19,36,False
2026-01-19 07:15:00-08:00,2026-01-19,34,False
2026-01-19 07:18:00-08:00,2026-01-19,22,False
2026-01-19 07:21:00-08:00,2026-01-19,27,False
2026-01-19 07:24:00-08:00,2026-01-19,25,False
2026-01-19 07:27:00-08:00,2026-01-19,25,False
2026-01-19 07:30:00-08:00,2026-01-19,28,False
2026-01-19 07:33:00-08:00,2026-01-19,25,False
2026-01-19 07:36:00-08:00,2026-01-19,30,False
2026-01-19 07:39:00-08:00,2026-01-19,34,False
2026-01-19 07:42:00-08:00,2026-01-19,31,False
2026-01-19 07:45:00-08:00,2026-01-19,31,False
2026-01-19 07:48:00-08:00,2026-01-19,40,False
2026-01-19 07:51:00-08:00,2026-01-19,66,False
2026-01-19 07:54:00-08:00,2026-01-19,37,False
2026-01-19 07:57:00-08:00,2026-01-19,28,False
2026-01-19 08:00:00-08:00,2026-01-19,30,False
2026-01-19 08:03:00-08:00,2026-01-19,25,False
2026-01-19 08:06:00-08:00,2026-01-19,25,False
2026-01-19 08:09:00-08:00,2026-01-19,48,False
2026-01-19 08:12:00-08:00,2026-01-19,-1,True
2026-01-19 08:15:00-08:00,2026-01-19,-1,True
2026-01-19 08:18:00-08:00,2026-01-19,25,False
2026-01-19 08:21:00-08:00,2026-01-19,46,False
2026-01-19 08:24:00-08:00,2026-01-19,41,False
2026-01-19 08:27:00-08:00,2026-01-19,30,False
2026-01-19 08:30:00-08:00,2026-01-19,49,False
2026-01-19 08:33:00-08:00,2026-01-19,-1,True
2026-01-19 08:36:00-08:00,2026-01-19,79,False
2026-01-19 08:39:00-08:00,2026-01-19,19,False
2026-01-19 08:42:00-08:00,2026-01-19,22,False
2026-01-19 08:45:00-08:00,2026-01-19,23,False
2026-01-19 08:48:00-08:00,2026-01-19,29,False
2026-01-19 08:51:00-08:00,2026-01-19,37,False
2026-01-19 08:54:00-08:00,2026-01-19,24,False
2026-01-19 08:57:00-08:00,2026-01-19,22,False
2026-01-19 09:00:00-08:00,2026-01-19,21,False
2026-01-19 09:03:00-08:00,2026-01-19,23,False
2026-01-19 09:06:00-08:00,2026-01-19,43,False
2026-01-19 09:09:00-08:00,2026-01-19,32,False
2026-01-19 09:12:00-08:00,2026-01-19,60,False
2026-01-19 09:15:00-08:00,2026-01-19,41,False
2026-01-19 09:18:00-08:00,2026-01-19,25,False
2026-01-19 09:21:00-08:00,2026-01-19,25,False
2026-01-19 09:24:00-08:00,2026-01-19,25,False
2026-01-19 09:27:00-08:00,2026-01-19,22,False
2026-01-19 09:30:00-08:00,2026-01-19,-1,True
2026-01-19 09:33:00-08:00,2026-01-19,82,False
2026-01-19 09:36:00-08:00,2026-01-19,33,False
2026-01-19 09:39:00-08:00,2026-01-19,-1,True
2026-01-19 09:42:00-08:00,2026-01-19,30,False
2026-01-19 09:45:00-08:00,2026-01-19,44,False
2026-01-19 09:48:00-08:00,2026-01-19,40,False
2026-01-19 09:51:00-08:00,2026-01-19,67,False
2026-01-19 09:54:00-08:00,2026-01-19,72,False
2026-01-19 09:57:00-08:00,2026-01-19,-1,True
2026-01-19 10:00:00-08:00,2026-01-19,46,False
2026-01-19 10:03:00-08:00,2026-01-19,61,False
2026-01-19 10:06:00-08:00,2026-01-19,41,False
2026-01-19 10:09:00-08:00,2026-01-19,41,False
2026-01-19 10:12:00-08:00,2026-01-19,51,False
2026-01-19 10:15:00-08:00,2026-01-19,45,False
2026-01-19 10:18:00-08:00,2026-01-19,83,False
2026-01-19 10:21:00-08:00,2026-01-19,40,False
2026-01-19 10:24:00-08:00,2026-01-19,-1,True
2026-01-19 10:27:00-08:00,2026-01-19,77,False
2026-01-19 10:30:00-08:00,2026-01-19,59,False
2026-01-19 10:33:00-08:00,2026-01-19,49,False
2026-01-19 10:36:00-08:00,2026-01-19,-2,True
2026-01-19 10:39:00-08:00,2026-01-19,-1,True
2026-01-19 10:42:00-08:00,2026-01-19,-2,True
2026-01-19 10:45:00-08:00,2026-01-19,-2,True
2026-01-19 10:48:00-08:00,2026-01-19,-2,True
2026-01-19 10:51:00-08:00,2026-01-19,-2,True
2026-01-19 10:54:00-08:00,2026-01-19,-2,True
2026-01-19 10:57:00-08:00,2026-01-19,-2,True
2026-01-19 11:00:00-08:00,2026-01-19,-2,True
2026-01-19 11:03:00-08:00,2026-01-19,-2,True
2026-01-19 11:06:00-08:00,2026-01-19,-2,True
2026-01-19 11:09:00-08:00,2026-01-19,-2,True
2026-01-19 11:12:00-08:00,2026-01-19,-1,True
2026-01-19 11:15:00-08:00,2026-01-19,-1,True
2026-01-19 11:18:00-08:00,2026-01-19,-1,True
2026-01-19 11:21:00-08:00,2026-01-19,-1,True
2026-01-19 11:24:00-08:00,2026-01-19,-1,True
2026-01-19 11:27:00-08:00,2026-01-19,-1,True
2026-01-19 11:30:00-08:00,2026-01-19,-1,True
2026-01-19 11:33:00-08:00,2026-01-19,-2,True
2026-01-19 11:36:00-08:00,2026-01-19,-1,True
2026-01-19 11:39:00-08:00,2026-01-19,-1,True
2026-01-19 11:42:00-08:00,2026-01-19,-1,True
2026-01-19 11:45:00-08:00,2026-01-19,-1,True
2026-01-19 11:48:00-08:00,2026-01-19,-1,True
2026-01-19 11:51:00-08:00,2026-01-19,-2,True
2026-01-19 11:54:00-08:00,2026-01-19,-1,True
2026-01-19 11:57:00-08:00,2026-01-19,-1,True
2026-01-19 12:00:00-08:00,2026-01-19,75,False
2026-01-19 12:03:00-08:00,2026-01-19,76,False
2026-01-19 12:06:00-08:00,2026-01-19,90,False
2026-01-19 12:09:00-08:00,2026-01-19,88,False
2026-01-19 12:12:00-08:00,2026-01-19,-1,True
2026-01-19 12:15:00-08:00,2026-01-19,68,False
2026-01-19 12:18:00-08:00,2026-01-19,64,False
2026-01-19 12:21:00-08:00,2026-01-19,-1,True
2026-01-19 12:24:00-08:00,2026-01-19,37,False
2026-01-19 12:27:00-08:00,2026-01-19,-1,True
2026-01-19 12:30:00-08:00,2026-01-19,79,False
2026-01-19 12:33:00-08:00,2026-01-19,79,False
2026-01-19 12:36:00-08:00,2026-01-19,42,False
2026-01-19 12:39:00-08:00,2026-01-19,83,False
2026-01-19 12:42:00-08:00,2026-01-19,84,False
2026-01-19 12:45:00-08:00,2026-01-19,-2,True
2026-01-19 12:48:00-08:00,2026-01-19,-1,True
2026-01-19 12:51:00-08:00,2026-01-19,79,False
2026-01-19 12:54:00-08:00,2026-01-19,-1,True
2026-01-19 12:57:00-08:00,2026-01-19,-1,True
2026-01-19 13:00:00-08:00,2026-01-19,-1,True
2026-01-19 13:03:00-08:00,2026-01-19,-1,True
2026-01-19 13:06:00-08:00,2026-01-19,-2,True
2026-01-19 13:09:00-08:00,2026-01-19,-2,True
2026-01-19 13:12:00-08:00,2026-01-19,-1,True
2026-01-19 13:15:00-08:00,2026-01-19,-2,True
2026-01-19 13:18:00-08:00,2026-01-19,-1,True
2026-01-19 13:21:00-08:00,2026-01-19,89,False
2026-01-19 13:24:00-08:00,2026-01-19,94,False
2026-01-19 13:27:00-08:00,2026-01-19,-2,True
2026-01-19 13:30:00-08:00,2026-01-19,87,False
2026-01-19 13:33:00-08:00,2026-01-19,70,False
2026-01-19 13:36:00-08:00,2026-01-19,76,False
2026-01-19 13:39:00-08:00,2026-01-19,-1,True
2026-01-19 13:42:00-08:00,2026-01-19,-1,True
2026-01-19 13:45:00-08:00,2026-01-19,-1,True
2026-01-19 13:48:00-08:00,2026-01-19,-1,True
2026-01-19 13:51:00-08:00,2026-01-19,-1,True
2026-01-19 13:54:00-08:00,2026-01-19,-1,True
2026-01-19 13:57:00-08:00,2026-01-19,-1,True
2026-01-19 14:00:00-08:00,2026-01-19,-1,True
2026-01-19 14:03:00-08:00,2026-01-19,-1,True
2026-01-19 14:06:00-08:00,2026-01-19,-2,True
2026-01-19 14:09:00-08:00,2026-01-19,-1,True
2026-01-19 14:12:00-08:00,2026-01-19,61,False
2026-01-19 14:15:00-08:00,2026-01-19,70,False
2026-01-19 14:18:00-08:00,2026-01-19,63,False
2026-01-19 14:21:00-08:00,2026-01-19,64,False
2026-01-19 14:24:00-08:00,2026-01-19,73,False
2026-01-19 14:27:00-08:00,2026-01-19,-1,True
2026-01-19 14:30:00-08:00,2026-01-19,67,False
2026-01-19 14:33:00-08:00,2026-01-19,-1,True
2026-01-19 14:36:00-08:00,2026-01-19,68,False
2026-01-19 14:39:00-08:00,2026-01-19,56,False
2026-01-19 14:42:00-08:00,2026-01-19,47,False
2026-01-19 14:45:00-08:00,2026-01-19,37,False
2026-01-19 14:48:00-08:00,2026-01-19,43,False
2026-01-19 14:51:00-08:00,2026-01-19,49,False
2026-01-19 14:54:00-08:00,2026-01-19,50,False
2026-01-19 14:57:00-08:00,2026-01-19,58,False
2026-01-19 15:00:00-08:00,2026-01-19,38,False
2026-01-19 15:03:00-08:00,2026-01-19,63,False
2026-01-19 15:06:00-08:00,2026-01-19,67,False
2026-01-19 15:09:00-08:00,2026-01-19,64,False
2026-01-19 15:12:00-08:00,2026-01-19,76,False
2026-01-19 15:15:00-08:00,2026-01-19,88,False
2026-01-19 15:18:00-08:00,2026-01-19,59,False
2026-01-19 15:21:00-08:00,2026-01-19,53,False
2026-01-19 15:24:00-08:00,2026-01-19,55,False
2026-01-19 15:27:00-08:00,2026-01-19,64,False
2026-01-19 15:30:00-08:00,2026-01-19,80,False
2026-01-19 15:33:00-08:00,2026-01-19,85,False
2026-01-19 15:36:00-08:00,2026-01-19,81,False
2026-01-19 15:39:00-08:00,2026-01-19,81,False
2026-01-19 15:42:00-08:00,2026-01-19,75,False
2026-01-19 15:45:00-08:00,2026-01-19,82,False
2026-01-19 15:48:00-08:00,2026-01-19,75,False
2026-01-19 15:51:00-08:00,2026-01-19,82,False
2026-01-19 15:54:00-08:00,2026-01-19,77,False
2026-01-19 15:57:00-08:00,2026-01-19,68,False
2026-01-19 16:00:00-08:00,2026-01-19,75,False
2026-01-19 16:03:00-08:00,2026-01-19,74,False
2026-01-19 16:06:00-08:00,2026-01-19,80,False
2026-01-19 16:09:00-08:00,2026-01-19,75,False
2026-01-19 16:12:00-08:00,2026-01-19,67,False
2026-01-19 16:15:00-08:00,2026-01-19,90,False
2026-01-19 16:18:00-08:00,2026-01-19,83,False
2026-01-19 16:21:00-08:00,2026-01-19,67,False
2026-01-19 16:24:00-08:00,2026-01-19,65,False
2026-01-19 16:27:00-08:00,2026-01-19,91,False
2026-01-19 16:30:00-08:00,2026-01-19,79,False
2026-01-19 16:33:00-08:00,2026-01-19,73,False
2026-01-19 16:36:00-08:00,2026-01-19,62,False
2026-01-19 16:39:00-08:00,2026-01-19,76,False
2026-01-19 16:42:00-08:00,2026-01-19,71,False
2026-01-19 16:45:00-08:00,2026-01-19,75,False
2026-01-19 16:48:00-08:00,2026-01-19,84,False
2026-01-19 16:51:00-08:00,2026-01-19,79,False
2026-01-19 16:54:00-08:00,2026-01-19,95,False
2026-01-19 16:57:00-08:00,2026-01-19,84,False
2026-01-19 17:00:00-08:00,2026-01-19,74,False
2026-01-19 17:03:00-08:00,2026-01-19,83,False
2026-01-19 17:06:00-08:00,2026-01-19,81,False
2026-01-19 17:09:00-08:00,2026-01-19,95,False
2026-01-19 17:12:00-08:00,2026-01-19,91,False
2026-01-19 17:15:00-08:00,2026-01-19,-1,True
2026-01-19 17:18:00-08:00,2026-01-19,-1,True
2026-01-19 17:21:00-08:00,2026-01-19,-1,True
2026-01-19 17:24:00-08:00,2026-01-19,-1,True
2026-01-19 17:27:00-08:00,2026-01-19,-1,True
2026-01-19 17:30:00-08:00,2026-01-19,-2,True
2026-01-19 17:33:00-08:00,2026-01-19,-2,True
2026-01-19 17:36:00-08:00,2026-01-19,-1,True
2026-01-19 17:39:00-08:00,2026-01-19,-1,True
2026-01-19 17:42:00-08:00,2026-01-19,96,False
2026-01-19 17:45:00-08:00,2026-01-19,-1,True
2026-01-19 17:48:00-08:00,2026-01-19,-2,True
2026-01-19 17:51:00-08:00,2026-01-19,-1,True
2026-01-19 17:54:00-08:00,2026-01-19,-2,True
2026-01-19 17:57:00-08:00,2026-01-19,-2,True
2026-01-19 18:00:00-08:00,2026-01-19,-1,True
2026-01-19 18:03:00-08:00,2026-01-19,-2,True
2026-01-19 18:06:00-08:00,2026-01-19,-2,True
2026-01-19 18:09:00-08:00,2026-01-19,-2,True
2026-01-19 18:12:00-08:00,2026-01-19,-1,True
2026-01-19 18:15:00-08:00,2026-01-19,-2,True
2026-01-19 18:18:00-08:00,2026-01-19,-2,True
2026-01-19 18:21:00-08:00,2026-01-19,-2,True
2026-01-19 18:24:00-08:00,2026-01-19,-2,True
2026-01-19 18:27:00-08:00,2026-01-19,-1,True
2026-01-19 18:30:00-08:00,2026-01-19,-2,True
2026-01-19 18:33:00-08:00,2026-01-19,51,False
2026-01-19 18:36:00-08:00,2026-01-19,-1,True
2026-01-19 18:39:00-08:00,2026-01-19,-2,True
2026-01-19 18:42:00-08:00,2026-01-19,-1,True
2026-01-19 18:45:00-08:00,2026-01-19,52,False
2026-01-19 18:48:00-08:00,2026-01-19,64,False
2026-01-19 18:51:00-08:00,2026-01-19,51,False
2026-01-19 18:54:00-08:00,2026-01-19,76,False
2026-01-19 18:57:00-08:00,2026-01-19,-2,True
2026-01-19 19:00:00-08:00,2026-01-19,80,False
2026-01-19 19:03:00-08:00,2026-01-19,-1,True
2026-01-19 19:06:00-08:00,2026-01-19,69,False
2026-01-19 19:09:00-08:00,2026-01-19,92,False
2026-01-19 19:12:00-08:00,2026-01-19,84,False
2026-01-19 19:15:00-08:00,2026-01-19,76,False
2026-01-19 19:18:00-08:00,2026-01-19,69,False
2026-01-19 19:21:00-08:00,2026-01-19,71,False
2026-01-19 19:24:00-08:00,2026-01-19,73,False
2026-01-19 19:27:00-08:00,2026-01-19,84,False
2026-01-19 19:30:00-08:00,2026-01-19,77,False
2026-01-19 19:33:00-08:00,2026-01-19,75,False
2026-01-19 19:36:00-08:00,2026-01-19,84,False
2026-01-19 19:39:00-08:00,2026-01-19,82,False
2026-01-19 19:42:00-08:00,2026-01-19,75,False
2026-01-19 19:45:00-08:00,2026-01-19,77,False
2026-01-19 19:48:00-08:00,2026-01-19,-1,True
2026-01-19 19:51:00-08:00,2026-01-19,-1,True
2026-01-19 19:54:00-08:00,2026-01-19,-1,True
2026-01-19 19:57:00-08:00,2026-01-19,-2,True
2026-01-19 20:00:00-08:00,2026-01-19,-1,True
2026-01-19 20:03:00-08:00,2026-01-19,-1,True
2026-01-19 20:06:00-08:00,2026-01-19,-1,True
2026-01-19 20:09:00-08:00,2026-01-19,-1,True
2026-01-19 20:12:00-08:00,2026-01-19,-1,True
2026-01-19 20:15:00-08:00,2026-01-19,-2,True
2026-01-19 20:18:00-08:00,2026-01-19,-1,True
2026-01-19 20:21:00-08:00,2026-01-19,-2,True
2026-01-19 20:24:00-08:00,2026-01-19,87,False
2026-01-19 20:27:00-08:00,2026-01-19,78,False
2026-01-19 20:30:00-08:00,2026-01-19,53,False
2026-01-19 20:33:00-08:00,2026-01-19,39,False
2026-01-19 20:36:00-08:00,2026-01-19,48,False
2026-01-19 20:39:00-08:00,2026-01-19,72,False
2026-01-19 20:42:00-08:00,2026-01-19,69,False
2026-01-19 20:45:00-08:00,2026-01-19,79,False
2026-01-19 20:48:00-08:00,2026-01-19,74,False
2026-01-19 20:51:00-08:00,2026-01-19,64,False
2026-01-19 20:54:00-08:00,2026-01-19,72,False
2026-01-19 20:57:00-08:00,2026-01-19,63,False
2026-01-19 21:00:00-08:00,2026-01-19,79,False
2026-01-19 21:03:00-08:00,2026-01-19,75,False
2026-01-19 21:06:00-08:00,2026-01-19,63,False
2026-01-19 21:09:00-08:00,2026-01-19,74,False
2026-01-19 21:12:00-08:00,2026-01-19,74,False
2026-01-19 21:15:00-08:00,2026-01-19,81,False
2026-01-19 21:18:00-08:00,2026-01-19,68,False
2026-01-19 21:21:00-08:00,2026-01-19,66,False
2026-01-19 21:24:00-08:00,2026-01-19,85,False
2026-01-19 21:27:00-08:00,2026-01-19,82,False
2026-01-19 21:30:00-08:00,2026-01-19,89,False
2026-01-19 21:33:00-08:00,2026-01-19,73,False
2026-01-19 21:36:00-08:00,2026-01-19,78,False
2026-01-19 21:39:00-08:00,2026-01-19,58,False
2026-01-19 21:42:00-08:00,2026-01-19,64,False
2026-01-19 21:45:00-08:00,2026-01-19,59,False
2026-01-19 21:48:00-08:00,2026-01-19,66,False
2026-01-19 21:51:00-08:00,2026-01-19,67,False
2026-01-19 21:54:00-08:00,2026-01-19,54,False
2026-01-19 21:57:00-08:00,2026-01-19,57,False
2026-01-19 22:00:00-08:00,2026-01-19,71,False
2026-01-19 22:03:00-08:00,2026-01-19,70,False
2026-01-19 22:06:00-08:00,2026-01-19,64,False
2026-01-19 22:09:00-08:00,2026-01-19,52,False
2026-01-19 22:12:00-08:00,2026-01-19,50,False
2026-01-19 22:15:00-08:00,2026-01-19,32,False
2026-01-19 22:18:00-08:00,2026-01-19,35,False
2026-01-19 22:21:00-08:00,2026-01-19,25,False
2026-01-19 22:24:00-08:00,2026-01-19,25,False
2026-01-19 22:27:00-08:00,2026-01-19,43,False
2026-01-19 22:30:00-08:00,2026-01-19,35,False
2026-01-19 22:33:00-08:00,2026-01-19,36,False
2026-01-19 22:36:00-08:00,2026-01-19,31,False
2026-01-19 22:39:00-08:00,2026-01-19,24,False
2026-01-19 22:42:00-08:00,2026-01-19,19,False
2026-01-19 22:45:00-08:00,2026-01-19,20,False
2026-01-19 22:48:00-08:00,2026-01-19,49,False
2026-01-19 22:51:00-08:00,2026-01-19,16,False
2026-01-19 22:54:00-08:00,2026-01-19,11,True
2026-01-19 22:57:00-08:00,2026-01-19,15,False
2026-01-19 23:00:00-08:00,2026-01-19,15,False
2026-01-19 23:03:00-08:00,2026-01-19,12,True
2026-01-19 23:06:00-08:00,2026-01-19,14,True
2026-01-19 23:09:00-08:00,2026-01-19,18,False
2026-01-19 23:12:00-08:00,2026-01-19,19,False
2026-01-19 23:15:00-08:00,2026-01-19,18,False
2026-01-19 23:18:00-08:00,2026-01-19,17,False
2026-01-19 23:21:00-08:00,2026-01-19,16,False
2026-01-19 23:24:00-08:00,2026-01-19,20,False
2026-01-19 23:27:00-08:00,2026-01-19,23,False
2026-01-19 23:30:00-08:00,2026-01-19,20,False
2026-01-19 23:33:00-08:00,2026-01-19,18,False
2026-01-19 23:36:00-08:00,2026-01-19,25,False
2026-01-19 23:39:00-08:00,2026-01-19,-2,True
2026-01-19 23:42:00-08:00,2026-01-19,91,False
2026-01-19 23:45:00-08:00,2026-01-19,-1,True
2026-01-19 23:48:00-08:00,2026-01-19,24,False
2026-01-19 23:51:00-08:00,2026-01-19,22,False
2026-01-19 23:54:00-08:00,2026-01-19,24,False
2026-01-19 23:57:00-08:00,2026-01-19,23,False
2026-01-20 00:00:00-08:00,2026-01-20,22,False
2026-01-20 00:03:00-08:00,2026-01-20,25,False
2026-01-20 00:06:00-08:00,2026-01-20,24,False
2026-01-20 00:09:00-08:00,2026-01-20,25,False
2026-01-20 00:12:00-08:00,2026-01-20,25,False
2026-01-20 00:15:00-08:00,2026-01-20,28,False
2026-01-20 00:18:00-08:00,2026-01-20,34,False
2026-01-20 00:21:00-08:00,2026-01-20,25,False
2026-01-20 00:24:00-08:00,2026-01-20,24,False
2026-01-20 00:27:00-08:00,2026-01-20,21,False
2026-01-20 00:30:00-08:00,2026-01-20,22,False
2026-01-20 00:33:00-08:00,2026-01-20,26,False
2026-01-20 00:36:00-08:00,2026-01-20,21,False
2026-01-20 00:39:00-08:00,2026-01-20,16,False
2026-01-20 00:42:00-08:00,2026-01-20,24,False
2026-01-20 00:45:00-08:00,2026-01-20,25,False
2026-01-20 00:48:00-08:00,2026-01-20,20,False
2026-01-20 00:51:00-08:00,2026-01-20,21,False
2026-01-20 00:54:00-08:00,2026-01-20,16,False
2026-01-20 00:57:00-08:00,2026-01-20,15,False
2026-01-20 01:00:00-08:00,2026-01-20,40,False
2026-01-20 01:03:00-08:00,2026-01-20,-1,True
2026-01-20 01:06:00-08:00,2026-01-20,31,False
2026-01-20 01:09:00-08:00,2026-01-20,19,False
2026-01-20 01:12:00-08:00,2026-01-20,24,False
2026-01-20 01:15:00-08:00,2026-01-20,18,False
2026-01-20 01:18:00-08:00,2026-01-20,20,False
2026-01-20 01:21:00-08:00,2026-01-20,23,False
2026-01-20 01:24:00-08:00,2026-01-20,23,False
2026-01-20 01:27:00-08:00,2026-01-20,20,False
2026-01-20 01:30:00-08:00,2026-01-20,20,False
2026-01-20 01:33:00-08:00,2026-01-20,21,False
2026-01-20 01:36:00-08:00,2026-01-20,15,False
2026-01-20 01:39:00-08:00,2026-01-20,10,True
2026-01-20 01:42:00-08:00,2026-01-20,11,True
2026-01-20 01:45:00-08:00,2026-01-20,11,True
2026-01-20 01:48:00-08:00,2026-01-20,11,True
2026-01-20 01:51:00-08:00,2026-01-20,12,True
2026-01-20 01:54:00-08:00,2026-01-20,14,True
2026-01-20 01:57:00-08:00,2026-01-20,11,True
2026-01-20 02:00:00-08:00,2026-01-20,11,True
2026-01-20 02:03:00-08:00,2026-01-20,12,True
2026-01-20 02:06:00-08:00,2026-01-20,11,True
2026-01-20 02:09:00-08:00,2026-01-20,13,True
2026-01-20 02:12:00-08:00,2026-01-20,10,True
2026-01-20 02:15:00-08:00,2026-01-20,11,True
2026-01-20 02:18:00-08:00,2026-01-20,11,True
2026-01-20 02:21:00-08:00,2026-01-20,11,True
2026-01-20 02:24:00-08:00,2026-01-20,18,False
2026-01-20 02:27:00-08:00,2026-01-20,11,True
2026-01-20 02:30:00-08:00,2026-01-20,11,True
2026-01-20 02:33:00-08:00,2026-01-20,12,True
2026-01-20 02:36:00-08:00,2026-01-20,15,False
2026-01-20 02:39:00-08:00,2026-01-20,18,False
2026-01-20 02:42:00-08:00,2026-01-20,17,False
2026-01-20 02:45:00-08:00,2026-01-20,16,False
2026-01-20 02:48:00-08:00,2026-01-20,13,True
2026-01-20 02:51:00-08:00,2026-01-20,15,False
2026-01-20 02:54:00-08:00,2026-01-20,16,False
2026-01-20 02:57:00-08:00,2026-01-20,14,True
2026-01-20 03:00:00-08:00,2026-01-20,14,True
2026-01-20 03:03:00-08:00,2026-01-20,14,True
2026-01-20 03:06:00-08:00,2026-01-20,16,False
2026-01-20 03:09:00-08:00,2026-01-20,15,False
2026-01-20 03:12:00-08:00,2026-01-20,15,False
2026-01-20 03:15:00-08:00,2026-01-20,13,True
2026-01-20 03:18:00-08:00,2026-01-20,13,True
2026-01-20 03:21:00-08:00,2026-01-20,15,False
2026-01-20 03:24:00-08:00,2026-01-20,15,False
2026-01-20 03:27:00-08:00,2026-01-20,15,False
2026-01-20 03:30:00-08:00,2026-01-20,15,False
2026-01-20 03:33:00-08:00,2026-01-20,13,True
2026-01-20 03:36:00-08:00,2026-01-20,13,True
2026-01-20 03:39:00-08:00,2026-01-20,19,False
2026-01-20 03:42:00-08:00,2026-01-20,13,True
2026-01-20 03:45:00-08:00,2026-01-20,6,True
2026-01-20 03:48:00-08:00,2026-01-20,9,True
2026-01-20 03:51:00-08:00,2026-01-20,15,False
2026-01-20 03:54:00-08:00,2026-01-20,12,True
2026-01-20 03:57:00-08:00,2026-01-20,16,False
2026-01-20 04:00:00-08:00,2026-01-20,15,False
2026-01-20 04:03:00-08:00,2026-01-20,13,True
2026-01-20 04:06:00-08:00,2026-01-20,13,True
2026-01-20 04:09:00-08:00,2026-01-20,13,True
2026-01-20 04:12:00-08:00,2026-01-20,8,True
2026-01-20 04:15:00-08:00,2026-01-20,8,True
2026-01-20 04:18:00-08:00,2026-01-20,12,True
2026-01-20 04:21:00-08:00,2026-01-20,15,False
2026-01-20 04:24:00-08:00,2026-01-20,15,False
2026-01-20 04:27:00-08:00,2026-01-20,13,True
2026-01-20 04:30:00-08:00,2026-01-20,13,True
2026-01-20 04:33:00-08:00,2026-01-20,13,True
2026-01-20 04:36:00-08:00,2026-01-20,14,True
2026-01-20 04:39:00-08:00,2026-01-20,15,False
2026-01-20 04:42:00-08:00,2026-01-20,14,True
2026-01-20 04:45:00-08:00,2026-01-20,13,True
2026-01-20 04:48:00-08:00,2026-01-20,15,False
2026-01-20 04:51:00-08:00,2026-01-20,10,True
2026-01-20 04:54:00-08:00,2026-01-20,11,True
2026-01-20 04:57:00-08:00,2026-01-20,10,True
2026-01-20 05:00:00-08:00,2026-01-20,11,True
2026-01-20 05:03:00-08:00,2026-01-20,15,False
2026-01-20 05:06:00-08:00,2026-01-20,22,False
2026-01-20 05:09:00-08:00,2026-01-20,9,True
2026-01-20 05:12:00-08:00,2026-01-20,21,False
2026-01-20 05:15:00-08:00,2026-01-20,13,True
2026-01-20 05:18:00-08:00,2026-01-20,14,True
2026-01-20 05:21:00-08:00,2026-01-20,14,True
2026-01-20 05:24:00-08:00,2026-01-20,15,False
2026-01-20 05:27:00-08:00,2026-01-20,10,True
2026-01-20 05:30:00-08:00,2026-01-20,5,True
2026-01-20 05:33:00-08:00,2026-01-20,4,True
2026-01-20 05:36:00-08:00,2026-01-20,5,True
2026-01-20 05:39:00-08:00,2026-01-20,7,True
2026-01-20 05:42:00-08:00,2026-01-20,6,True
2026-01-20 05:45:00-08:00,2026-01-20,6,True
2026-01-20 05:48:00-08:00,2026-01-20,12,True
2026-01-20 05:51:00-08:00,2026-01-20,8,True
2026-01-20 05:54:00-08:00,2026-01-20,7,True
2026-01-20 05:57:00-08:00,2026-01-20,7,True
